Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,date
Terrebonne,Louisiana,US,29.37343766,-90.82626855,182,7,0,0,"Terrebonne, Louisiana, US",04/06/2020
Terrell,Georgia,US,31.77527543,-84.44069698,65,3,0,0,"Terrell, Georgia, US",04/06/2020
Terry,Texas,US,33.17402785,-102.3354521,4,0,0,0,"Terry, Texas, US",04/06/2020
Teton,Idaho,US,43.75303583,-111.2056773,4,0,0,0,"Teton, Idaho, US",04/06/2020
Tate,Mississippi,US,34.65133709,-89.94485778,16,0,0,0,"Tate, Mississippi, US",04/06/2020
Teton,Wyoming,US,43.93522482,-110.5890801,40,0,0,0,"Teton, Wyoming, US",04/06/2020
Tarrant,Texas,US,32.77143818,-97.29101614,452,13,0,0,"Tarrant, Texas, US",04/06/2020
Tangipahoa,Louisiana,US,30.62888673,-90.40664996,186,2,0,0,"Tangipahoa, Louisiana, US",04/06/2020
Sussex,New Jersey,US,41.13891592,-74.69118243,292,11,0,0,"Sussex, New Jersey, US",04/06/2020
Sussex,Virginia,US,36.92432914,-77.25791182,4,0,0,0,"Sussex, Virginia, US",04/06/2020
Sutter,California,US,39.03417539,-121.6945899,16,2,0,0,"Sutter, California, US",04/06/2020
Suwannee,Florida,US,30.19746066,-82.99099670000003,32,0,0,0,"Suwannee, Florida, US",04/06/2020
Swain,North Carolina,US,35.48665845,-83.48748932,1,0,0,0,"Swain, North Carolina, US",04/06/2020
Sweetwater,Wyoming,US,41.65943896,-108.8827882,5,0,0,0,"Sweetwater, Wyoming, US",04/06/2020
Swisher,Texas,US,34.53028891,-101.7349174,1,0,0,0,"Swisher, Texas, US",04/06/2020
Switzerland,Indiana,US,38.82767338,-85.03022429,11,0,0,0,"Switzerland, Indiana, US",04/06/2020
Talbot,Georgia,US,32.69642758,-84.53351366,5,0,0,0,"Talbot, Georgia, US",04/06/2020
Talbot,Maryland,US,38.76618159,-76.10882561,8,0,0,0,"Talbot, Maryland, US",04/06/2020
Talladega,Alabama,US,33.37823223,-86.16886178,20,0,0,0,"Talladega, Alabama, US",04/06/2020
Tallahatchie,Mississippi,US,33.95339918,-90.1729398,3,0,0,0,"Tallahatchie, Mississippi, US",04/06/2020
Tallapoosa,Alabama,US,32.86698258,-85.79833053,30,1,0,0,"Tallapoosa, Alabama, US",04/06/2020
Tama,Iowa,US,42.07991767,-92.53266945,35,2,0,0,"Tama, Iowa, US",04/06/2020
Taney,Missouri,US,36.65465345,-93.04075153,7,0,0,0,"Taney, Missouri, US",04/06/2020
Taos,New Mexico,US,36.58006022,-105.6310198,13,0,0,0,"Taos, New Mexico, US",04/06/2020
Texas,Missouri,US,37.31728859,-91.96564727,0,0,0,0,"Texas, Missouri, US",04/06/2020
Texas,Oklahoma,US,36.74777635,-101.4889765,3,0,0,0,"Texas, Oklahoma, US",04/06/2020
Thomas,Georgia,US,30.86392347,-83.91847289,28,0,0,0,"Thomas, Georgia, US",04/06/2020
Towns,Georgia,US,34.91369188,-83.74107459999998,1,0,0,0,"Towns, Georgia, US",04/06/2020
Transylvania,North Carolina,US,35.20383864,-82.79638423,5,0,0,0,"Transylvania, North Carolina, US",04/06/2020
Traverse,Minnesota,US,45.77298854,-96.47062949,2,0,0,0,"Traverse, Minnesota, US",04/06/2020
Travis,Texas,US,30.33432034,-97.7853562,502,6,0,0,"Travis, Texas, US",04/06/2020
Trempealeau,Wisconsin,US,44.30360275,-91.35893614,1,0,0,0,"Trempealeau, Wisconsin, US",04/06/2020
Treutlen,Georgia,US,32.40422134,-82.56904553,1,0,0,0,"Treutlen, Georgia, US",04/06/2020
Trinity,Texas,US,31.0879489,-95.1367187,2,0,0,0,"Trinity, Texas, US",04/06/2020
Troup,Georgia,US,33.03349196,-85.02812115,37,1,0,0,"Troup, Georgia, US",04/06/2020
Trousdale,Tennessee,US,36.39026213,-86.16087954,11,1,0,0,"Trousdale, Tennessee, US",04/06/2020
Trumbull,Ohio,US,41.31735028,-80.76109643,102,8,0,0,"Trumbull, Ohio, US",04/06/2020
Tucker,West Virginia,US,39.11240885,-79.57053576,3,0,0,0,"Tucker, West Virginia, US",04/06/2020
Tulare,California,US,36.22026558,-118.8020203,135,6,0,0,"Tulare, California, US",04/06/2020
Tulsa,Oklahoma,US,36.11939621,-95.94013939,249,8,0,0,"Tulsa, Oklahoma, US",04/06/2020
Tunica,Mississippi,US,34.64967704,-90.37481167,18,1,0,0,"Tunica, Mississippi, US",04/06/2020
Tuolumne,California,US,38.02644018,-119.9525093,2,0,0,0,"Tuolumne, California, US",04/06/2020
Torrance,New Mexico,US,34.64048375,-105.8508949,6,0,0,0,"Torrance, New Mexico, US",04/06/2020
Toombs,Georgia,US,32.12059861,-82.32957247,7,1,0,0,"Toombs, Georgia, US",04/06/2020
Toole,Montana,US,48.65577551,-111.6942414,16,3,0,0,"Toole, Montana, US",04/06/2020
Tooele,Utah,US,40.44862644,-113.1295715,22,0,0,0,"Tooele, Utah, US",04/06/2020
Thurston,Washington,US,46.9291895,-122.8290656,67,1,0,0,"Thurston, Washington, US",04/06/2020
Tift,Georgia,US,31.45743864,-83.5236119,42,0,0,0,"Tift, Georgia, US",04/06/2020
Tillamook,Oregon,US,45.46248721,-123.712066,3,0,0,0,"Tillamook, Oregon, US",04/06/2020
Tillman,Oklahoma,US,34.37288446,-98.92426619,1,0,0,0,"Tillman, Oklahoma, US",04/06/2020
Tioga,New York,US,42.16852837,-76.30835812,8,0,0,0,"Tioga, New York, US",04/06/2020
Tioga,Pennsylvania,US,41.77255149,-77.25433032,8,0,0,0,"Tioga, Pennsylvania, US",04/06/2020
Tippah,Mississippi,US,34.76872156,-88.90988194,36,3,0,0,"Tippah, Mississippi, US",04/06/2020
Sussex,Delaware,US,38.66143781,-75.39031349,159,3,0,0,"Sussex, Delaware, US",04/06/2020
Tippecanoe,Indiana,US,40.38872739,-86.89413959,34,1,0,0,"Tippecanoe, Indiana, US",04/06/2020
Tipton,Tennessee,US,35.501942,-89.73694895,36,0,0,0,"Tipton, Tennessee, US",04/06/2020
Tishomingo,Mississippi,US,34.74023475,-88.23917219,1,0,0,0,"Tishomingo, Mississippi, US",04/06/2020
Titus,Texas,US,33.21339719,-94.96797273,1,0,0,0,"Titus, Texas, US",04/06/2020
Todd,South Dakota,US,43.19338568,-100.7195503,1,0,0,0,"Todd, South Dakota, US",04/06/2020
Tolland,Connecticut,US,41.85853803,-72.3308481,103,13,0,0,"Tolland, Connecticut, US",04/06/2020
Tom Green,Texas,US,31.40464436,-100.462443,24,0,0,0,"Tom Green, Texas, US",04/06/2020
Tompkins,New York,US,42.44945765,-76.47229843,102,0,0,0,"Tompkins, New York, US",04/06/2020
Tipton,Indiana,US,40.31123252,-86.05234925,6,0,0,0,"Tipton, Indiana, US",04/06/2020
Spokane,Washington,US,47.62113146,-117.4046494,222,12,0,0,"Spokane, Washington, US",04/06/2020
Susquehanna,Pennsylvania,US,41.82147784,-75.80071959,6,0,0,0,"Susquehanna, Pennsylvania, US",04/06/2020
Surry,North Carolina,US,36.41689489,-80.69102283,3,0,0,0,"Surry, North Carolina, US",04/06/2020
St. Louis City,Missouri,US,38.63555736,-90.24349225,358,4,0,0,"St. Louis City, Missouri, US",04/06/2020
St. Lucie,Florida,US,27.37763908,-80.47106649,100,4,0,0,"St. Lucie, Florida, US",04/06/2020
St. Martin,Louisiana,US,30.13112107,-91.61403569,90,4,0,0,"St. Martin, Louisiana, US",04/06/2020
St. Mary,Louisiana,US,29.69262097,-91.44702164,73,0,0,0,"St. Mary, Louisiana, US",04/06/2020
St. Mary's,Maryland,US,38.30058422,-76.60629279999998,41,0,0,0,"St. Mary's, Maryland, US",04/06/2020
St. Tammany,Louisiana,US,30.40942847,-89.95642711,637,17,0,0,"St. Tammany, Louisiana, US",04/06/2020
Stafford,Kansas,US,38.03100851,-98.71762001,1,0,0,0,"Stafford, Kansas, US",04/06/2020
Stafford,Virginia,US,38.41758738,-77.45917053,43,0,0,0,"Stafford, Virginia, US",04/06/2020
Stanislaus,California,US,37.55862499,-120.9970722,71,0,0,0,"Stanislaus, California, US",04/06/2020
Stanly,North Carolina,US,35.31647813,-80.25093221,8,0,0,0,"Stanly, North Carolina, US",04/06/2020
Stanton,Nebraska,US,41.9169835,-97.19394708,1,0,0,0,"Stanton, Nebraska, US",04/06/2020
Stark,North Dakota,US,46.80851182,-102.6576326,25,0,0,0,"Stark, North Dakota, US",04/06/2020
Stark,Ohio,US,40.81482476,-81.36437305,109,7,0,0,"Stark, Ohio, US",04/06/2020
Starke,Indiana,US,41.27890281,-86.64686895,4,0,0,0,"Starke, Indiana, US",04/06/2020
Starr,Texas,US,26.56150059,-98.73892358,7,0,0,0,"Starr, Texas, US",04/06/2020
St. Louis,Missouri,US,38.63770039999999,-90.4458375,1033,13,0,0,"St. Louis, Missouri, US",04/06/2020
Staunton,Virginia,US,38.15965544,-79.05979937,1,0,0,0,"Staunton, Virginia, US",04/06/2020
St. Louis,Minnesota,US,47.6048407,-92.46879855,16,0,0,0,"St. Louis, Minnesota, US",04/06/2020
St. Landry,Louisiana,US,30.59724262,-92.00135806,52,4,0,0,"St. Landry, Louisiana, US",04/06/2020
St. Bernard,Louisiana,US,29.87761636,-89.51887093,267,8,0,0,"St. Bernard, Louisiana, US",04/06/2020
St. Charles,Louisiana,US,29.90709658,-90.35555967,285,15,0,0,"St. Charles, Louisiana, US",04/06/2020
St. Charles,Missouri,US,38.77875681,-90.66662425,188,5,0,0,"St. Charles, Missouri, US",04/06/2020
St. Clair,Alabama,US,33.71902176,-86.31029372,31,0,0,0,"St. Clair, Alabama, US",04/06/2020
St. Clair,Illinois,US,38.46996033,-89.93063427,92,2,0,0,"St. Clair, Illinois, US",04/06/2020
St. Clair,Michigan,US,42.92655373,-82.67937954,110,3,0,0,"St. Clair, Michigan, US",04/06/2020
St. Croix,Wisconsin,US,45.03437474,-92.45000068,7,0,0,0,"St. Croix, Wisconsin, US",04/06/2020
St. Francis,Arkansas,US,35.02201976,-90.74828138,11,0,0,0,"St. Francis, Arkansas, US",04/06/2020
St. Francois,Missouri,US,37.81214171,-90.47598685,17,0,0,0,"St. Francois, Missouri, US",04/06/2020
St. Helena,Louisiana,US,30.82210324,-90.71013176,8,0,0,0,"St. Helena, Louisiana, US",04/06/2020
St. James,Louisiana,US,30.02531716,-90.80212061,167,6,0,0,"St. James, Louisiana, US",04/06/2020
St. John the Baptist,Louisiana,US,30.12597499,-90.4753503,366,24,0,0,"St. John the Baptist, Louisiana, US",04/06/2020
St. Johns,Florida,US,29.90096506,-81.43589967,146,2,0,0,"St. Johns, Florida, US",04/06/2020
St. Joseph,Indiana,US,41.61756781,-86.29040834,112,1,0,0,"St. Joseph, Indiana, US",04/06/2020
St. Joseph,Michigan,US,41.91441767,-85.52797979,11,0,0,0,"St. Joseph, Michigan, US",04/06/2020
St. Lawrence,New York,US,44.4976179,-75.06550039,61,0,0,0,"St. Lawrence, New York, US",04/06/2020
Ste. Genevieve,Missouri,US,37.89090059,-90.1949941,6,0,0,0,"Ste. Genevieve, Missouri, US",04/06/2020
Stearns,Minnesota,US,45.55192576,-94.61078221,6,0,0,0,"Stearns, Minnesota, US",04/06/2020
Steele,Minnesota,US,44.02240351,-93.22627088,8,0,0,0,"Steele, Minnesota, US",04/06/2020
Sullivan,Indiana,US,39.08952258,-87.41414469,3,0,0,0,"Sullivan, Indiana, US",04/06/2020
Sullivan,New Hampshire,US,43.36094111,-72.22203125,6,0,0,0,"Sullivan, New Hampshire, US",04/06/2020
Sullivan,New York,US,41.71579493,-74.76394559,253,6,0,0,"Sullivan, New York, US",04/06/2020
Sullivan,Pennsylvania,US,41.44634738,-76.51246591,1,0,0,0,"Sullivan, Pennsylvania, US",04/06/2020
Sullivan,Tennessee,US,36.51240691,-82.30412917,25,1,0,0,"Sullivan, Tennessee, US",04/06/2020
Summit,Colorado,US,39.63803232,-106.1150762,58,0,0,0,"Summit, Colorado, US",04/06/2020
Summit,Ohio,US,41.12464734,-81.53123079,189,10,0,0,"Summit, Ohio, US",04/06/2020
Summit,Utah,US,40.86688146,-110.9535882,260,0,0,0,"Summit, Utah, US",04/06/2020
Sumner,Kansas,US,37.23682549,-97.47721621,2,0,0,0,"Sumner, Kansas, US",04/06/2020
Sumner,Tennessee,US,36.46824103,-86.45917204,335,15,0,0,"Sumner, Tennessee, US",04/06/2020
Sumter,Alabama,US,32.59117397,-88.19916205,8,0,0,0,"Sumter, Alabama, US",04/06/2020
Sumter,Florida,US,28.70181754,-82.0794267,80,3,0,0,"Sumter, Florida, US",04/06/2020
Sumter,Georgia,US,32.03650571,-84.19821492,87,4,0,0,"Sumter, Georgia, US",04/06/2020
Sumter,South Carolina,US,33.91826534,-80.37942316,90,3,0,0,"Sumter, South Carolina, US",04/06/2020
Sunflower,Mississippi,US,33.60192578,-90.58882684,19,1,0,0,"Sunflower, Mississippi, US",04/06/2020
Suffolk,Virginia,US,36.70155394,-76.63603554,28,0,0,0,"Suffolk, Virginia, US",04/06/2020
Suffolk,New York,US,40.88320119,-72.8012172,14185,199,0,0,"Suffolk, New York, US",04/06/2020
Suffolk,Massachusetts,US,42.3279514,-71.07850442,2929,31,0,0,"Suffolk, Massachusetts, US",04/06/2020
Sublette,Wyoming,US,42.76558279,-109.9130922,1,0,0,0,"Sublette, Wyoming, US",04/06/2020
Stephens,Georgia,US,34.55151201,-83.29405315,8,0,0,0,"Stephens, Georgia, US",04/06/2020
Stephens,Oklahoma,US,34.48556989,-97.85141892,11,1,0,0,"Stephens, Oklahoma, US",04/06/2020
Stephenson,Illinois,US,42.35129217,-89.662598,5,0,0,0,"Stephenson, Illinois, US",04/06/2020
Steuben,Indiana,US,41.64423868,-85.00101094,8,0,0,0,"Steuben, Indiana, US",04/06/2020
Steuben,New York,US,42.2689144,-77.3829924,75,4,0,0,"Steuben, New York, US",04/06/2020
Stevens,Kansas,US,37.1923008,-101.3118967,1,0,0,0,"Stevens, Kansas, US",04/06/2020
Stevens,Washington,US,48.40035475,-117.8542701,5,0,0,0,"Stevens, Washington, US",04/06/2020
Surry,Virginia,US,37.11781893,-76.88450012,3,0,0,0,"Surry, Virginia, US",04/06/2020
Stewart,Georgia,US,32.07996777,-84.83208037,3,0,0,0,"Stewart, Georgia, US",04/06/2020
Stoddard,Missouri,US,36.85571651,-89.9444155,7,0,0,0,"Stoddard, Missouri, US",04/06/2020
Stokes,North Carolina,US,36.4017975,-80.23893369,8,0,0,0,"Stokes, North Carolina, US",04/06/2020
Stone,Arkansas,US,35.86251946,-92.15684085,5,0,0,0,"Stone, Arkansas, US",04/06/2020
Stone,Mississippi,US,30.79187949,-89.11547539,1,0,0,0,"Stone, Mississippi, US",04/06/2020
Stone,Missouri,US,36.75000327,-93.45256475,3,0,0,0,"Stone, Missouri, US",04/06/2020
Story,Iowa,US,42.03621213,-93.46499005,5,0,0,0,"Story, Iowa, US",04/06/2020
Strafford,New Hampshire,US,43.291833,-71.02336013,46,0,0,0,"Strafford, New Hampshire, US",04/06/2020
Stewart,Tennessee,US,36.50235092,-87.83920548,2,0,0,0,"Stewart, Tennessee, US",04/06/2020
Auglaize,Ohio,US,40.55998859,-84.22421429999999,8,0,0,0,"Auglaize, Ohio, US",04/06/2020
Lincoln,Oregon,US,44.64252874,-123.869912,4,0,0,0,"Lincoln, Oregon, US",04/06/2020
Lincoln,North Carolina,US,35.48508185,-81.21740317,9,0,0,0,"Lincoln, North Carolina, US",04/06/2020
Columbia,Georgia,US,33.54534185,-82.263524,40,0,0,0,"Columbia, Georgia, US",04/06/2020
Columbia,New York,US,42.24819348,-73.63089095,70,3,0,0,"Columbia, New York, US",04/06/2020
Columbia,Oregon,US,45.94464254,-123.0890898,6,0,0,0,"Columbia, Oregon, US",04/06/2020
Columbia,Pennsylvania,US,41.04821986,-76.40565017,26,0,0,0,"Columbia, Pennsylvania, US",04/06/2020
Columbia,Washington,US,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",04/06/2020
Columbia,Wisconsin,US,43.46492199,-89.33589004,21,0,0,0,"Columbia, Wisconsin, US",04/06/2020
Columbiana,Ohio,US,40.76932373,-80.78094576,53,5,0,0,"Columbiana, Ohio, US",04/06/2020
Columbus,North Carolina,US,34.26744084,-78.65801424,12,0,0,0,"Columbus, North Carolina, US",04/06/2020
Colusa,California,US,39.17881957,-122.2331726,2,0,0,0,"Colusa, California, US",04/06/2020
Comal,Texas,US,29.80811278,-98.27647225,22,2,0,0,"Comal, Texas, US",04/06/2020
Comanche,Oklahoma,US,34.65973764,-98.47195055,41,0,0,0,"Comanche, Oklahoma, US",04/06/2020
Comanche,Texas,US,31.94854689,-98.55876441,2,0,0,0,"Comanche, Texas, US",04/06/2020
Concordia,Louisiana,US,31.44817835,-91.63814433,9,1,0,0,"Concordia, Louisiana, US",04/06/2020
Conecuh,Alabama,US,31.43401703,-86.99320044,2,0,0,0,"Conecuh, Alabama, US",04/06/2020
Contra Costa,California,US,37.91923498,-121.9289527,417,7,0,0,"Contra Costa, California, US",04/06/2020
Columbia,Florida,US,30.22509788,-82.62160164,13,0,0,0,"Columbia, Florida, US",04/06/2020
Converse,Wyoming,US,42.97272268,-105.5081848,4,0,0,0,"Converse, Wyoming, US",04/06/2020
Columbia,Arkansas,US,33.21230701,-93.22642793,1,0,0,0,"Columbia, Arkansas, US",04/06/2020
Colorado,Texas,US,29.622098,-96.5273805,2,0,0,0,"Colorado, Texas, US",04/06/2020
Cochise,Arizona,US,31.87934684,-109.7516088,9,0,0,0,"Cochise, Arizona, US",04/06/2020
Cocke,Tennessee,US,35.9278914,-83.11828725,1,0,0,0,"Cocke, Tennessee, US",04/06/2020
Coconino,Arizona,US,35.6648,-111.4753,257,10,0,0,"Coconino,Arizona,US",04/06/2020
Codington,South Dakota,US,44.97788119,-97.18827677,11,0,0,0,"Codington, South Dakota, US",04/06/2020
Coffee,Alabama,US,31.39932826,-85.98901039,8,0,0,0,"Coffee, Alabama, US",04/06/2020
Coffee,Georgia,US,31.54892966,-82.85492059999999,15,0,0,0,"Coffee, Georgia, US",04/06/2020
Coffee,Tennessee,US,35.49090731,-86.07311784,7,0,0,0,"Coffee, Tennessee, US",04/06/2020
Coffey,Kansas,US,38.2365018,-95.73379515,29,1,0,0,"Coffey, Kansas, US",04/06/2020
Colbert,Alabama,US,34.69847452,-87.80168544,6,0,0,0,"Colbert, Alabama, US",04/06/2020
Cole,Missouri,US,38.50455671,-92.27860244,31,1,0,0,"Cole, Missouri, US",04/06/2020
Colfax,Nebraska,US,41.57486951,-97.0868542,2,0,0,0,"Colfax, Nebraska, US",04/06/2020
Colleton,South Carolina,US,32.87582989,-80.67641292,10,0,0,0,"Colleton, South Carolina, US",04/06/2020
Collier,Florida,US,26.11091986,-81.34687065,246,2,0,0,"Collier, Florida, US",04/06/2020
Collin,Texas,US,33.18820114,-96.57264368,306,4,0,0,"Collin, Texas, US",04/06/2020
Colonial Heights,Virginia,US,37.26420587,-77.39609676,0,0,0,0,"Colonial Heights, Virginia, US",04/06/2020
Colquitt,Georgia,US,31.18810588,-83.7677946,53,3,0,0,"Colquitt, Georgia, US",04/06/2020
Cobb,Georgia,US,33.94243204,-84.5761255,515,25,0,0,"Cobb, Georgia, US",04/06/2020
Conway,Arkansas,US,35.26205537,-92.70506566,1,1,0,0,"Conway, Arkansas, US",04/06/2020
Cook,Illinois,US,41.84144849,-87.81658794,8728,209,0,0,"Cook, Illinois, US",04/06/2020
Craven,North Carolina,US,35.11833364,-77.08398081,18,0,0,0,"Craven, North Carolina, US",04/06/2020
Crawford,Arkansas,US,35.58928601,-94.2446814,1,0,0,0,"Crawford, Arkansas, US",04/06/2020
Crawford,Georgia,US,32.71391813,-83.98061238,1,0,0,0,"Crawford, Georgia, US",04/06/2020
Crawford,Illinois,US,39.0032229,-87.75954624,5,0,0,0,"Crawford, Illinois, US",04/06/2020
Crawford,Indiana,US,38.28814402,-86.44518825,5,0,0,0,"Crawford, Indiana, US",04/06/2020
Crawford,Iowa,US,42.03718237,-95.3819718,5,0,0,0,"Crawford, Iowa, US",04/06/2020
Crawford,Kansas,US,37.50675523,-94.85245778,4,1,0,0,"Crawford, Kansas, US",04/06/2020
Crawford,Michigan,US,44.68255561,-84.61006219,2,0,0,0,"Crawford, Michigan, US",04/06/2020
Crawford,Missouri,US,37.97663738,-91.30528104,3,0,0,0,"Crawford, Missouri, US",04/06/2020
Crawford,Ohio,US,40.85065156,-82.91989099,9,0,0,0,"Crawford, Ohio, US",04/06/2020
Crawford,Pennsylvania,US,41.68447709,-80.10760592,9,0,0,0,"Crawford, Pennsylvania, US",04/06/2020
Crawford,Wisconsin,US,43.23870316,-90.93073686,2,0,0,0,"Crawford, Wisconsin, US",04/06/2020
Creek,Oklahoma,US,35.90230551,-96.37086028,45,1,0,0,"Creek, Oklahoma, US",04/06/2020
Crenshaw,Alabama,US,31.72941803,-86.31593104,2,0,0,0,"Crenshaw, Alabama, US",04/06/2020
Crisp,Georgia,US,31.92289565,-83.76811843,43,0,0,0,"Crisp, Georgia, US",04/06/2020
Crane,Texas,US,31.43052248,-102.5143314,2,0,0,0,"Crane, Texas, US",04/06/2020
Cook,Georgia,US,31.16068491,-83.42947229,1,0,0,0,"Cook, Georgia, US",04/06/2020
Craighead,Arkansas,US,35.83018283,-90.63235729,20,0,0,0,"Craighead, Arkansas, US",04/06/2020
Cowlitz,Washington,US,46.19074721,-122.6782231,18,0,0,0,"Cowlitz, Washington, US",04/06/2020
Cooper,Missouri,US,38.844478,-92.80896081,2,0,0,0,"Cooper, Missouri, US",04/06/2020
Coos,New Hampshire,US,44.69063265,-71.30633239,1,0,0,0,"Coos, New Hampshire, US",04/06/2020
Coosa,Alabama,US,32.93690146,-86.24847739,8,0,0,0,"Coosa, Alabama, US",04/06/2020
Copiah,Mississippi,US,31.86977774,-90.44565118,16,0,0,0,"Copiah, Mississippi, US",04/06/2020
Cortland,New York,US,42.59509207,-76.07048931,14,0,0,0,"Cortland, New York, US",04/06/2020
Coryell,Texas,US,31.39078397,-97.79936155,5,0,0,0,"Coryell, Texas, US",04/06/2020
Coshocton,Ohio,US,40.30096166,-81.91729018,10,0,0,0,"Coshocton, Ohio, US",04/06/2020
Costilla,Colorado,US,37.27732493,-105.4276548,3,0,0,0,"Costilla, Colorado, US",04/06/2020
Cotton,Oklahoma,US,34.28845626,-98.37053567,4,0,0,0,"Cotton, Oklahoma, US",04/06/2020
Cottonwood,Minnesota,US,44.00715262,-95.18138802,5,0,0,0,"Cottonwood, Minnesota, US",04/06/2020
Covington,Alabama,US,31.2477854,-86.45050893,4,0,0,0,"Covington, Alabama, US",04/06/2020
Covington,Mississippi,US,31.63225413,-89.55389939,6,0,0,0,"Covington, Mississippi, US",04/06/2020
Covington,Virginia,US,37.7824656,-79.98631446,1,0,0,0,"Covington, Virginia, US",04/06/2020
Coweta,Georgia,US,33.35334302,-84.76129976,76,2,0,0,"Coweta, Georgia, US",04/06/2020
Cowley,Kansas,US,37.23781842,-96.83776647,1,0,0,0,"Cowley, Kansas, US",04/06/2020
Craig,Oklahoma,US,36.76268118,-95.20916602,5,0,0,0,"Craig, Oklahoma, US",04/06/2020
Coahoma,Mississippi,US,34.22772299,-90.60415045,29,1,0,0,"Coahoma, Mississippi, US",04/06/2020
Cloud,Kansas,US,39.48028352,-97.64925343,1,0,0,0,"Cloud, Kansas, US",04/06/2020
Clinton,Pennsylvania,US,41.23255967,-77.63785995,3,0,0,0,"Clinton, Pennsylvania, US",04/06/2020
Claiborne,Tennessee,US,36.48319149,-83.65947309,2,0,0,0,"Claiborne, Tennessee, US",04/06/2020
Clallam,Washington,US,48.04754642,-123.9226319,8,0,0,0,"Clallam, Washington, US",04/06/2020
Clare,Michigan,US,43.98794227,-84.84819859999998,3,0,0,0,"Clare, Michigan, US",04/06/2020
Clarendon,South Carolina,US,33.66610974,-80.21647898,58,2,0,0,"Clarendon, South Carolina, US",04/06/2020
Clarion,Pennsylvania,US,41.19265812,-79.42413524,6,0,0,0,"Clarion, Pennsylvania, US",04/06/2020
Clark,Arkansas,US,34.04613432,-93.17484713,27,0,0,0,"Clark, Arkansas, US",04/06/2020
Clark,Illinois,US,39.33425789,-87.78705622,2,0,0,0,"Clark, Illinois, US",04/06/2020
Clark,Indiana,US,38.48015445,-85.70510334,71,4,0,0,"Clark, Indiana, US",04/06/2020
Clark,Kentucky,US,37.9689263,-84.14615986,11,0,0,0,"Clark, Kentucky, US",04/06/2020
Clark,Missouri,US,40.41040752,-91.73661677,1,0,0,0,"Clark, Missouri, US",04/06/2020
Clark,Nevada,US,36.21458855,-115.0130241,1608,41,0,0,"Clark, Nevada, US",04/06/2020
Clark,Ohio,US,39.91592258,-83.78498252,10,0,0,0,"Clark, Ohio, US",04/06/2020
Clark,South Dakota,US,44.85834507,-97.72925109,1,0,0,0,"Clark, South Dakota, US",04/06/2020
Clark,Washington,US,45.77568046,-122.4829204,168,11,0,0,"Clark, Washington, US",04/06/2020
Clark,Wisconsin,US,44.73483377,-90.61207486,7,0,0,0,"Clark, Wisconsin, US",04/06/2020
Claiborne,Mississippi,US,31.97061673,-90.90702196,1,0,0,0,"Claiborne, Mississippi, US",04/06/2020
Clarke,Alabama,US,31.68099859,-87.83548597,9,0,0,0,"Clarke, Alabama, US",04/06/2020
Claiborne,Louisiana,US,32.82308512,-92.99526883,30,2,0,0,"Claiborne, Louisiana, US",04/06/2020
Citrus,Florida,US,28.84804315,-82.47614748,45,2,0,0,"Citrus, Florida, US",04/06/2020
Chickasaw,Mississippi,US,33.91983202,-88.9481545,15,2,0,0,"Chickasaw, Mississippi, US",04/06/2020
Chicot,Arkansas,US,33.26458973,-91.29539209,2,0,0,0,"Chicot, Arkansas, US",04/06/2020
Chilton,Alabama,US,32.85044126,-86.7173256,19,0,0,0,"Chilton, Alabama, US",04/06/2020
Chippewa,Michigan,US,46.29552653,-84.54353449,1,0,0,0,"Chippewa, Michigan, US",04/06/2020
Chippewa,Wisconsin,US,45.06939744,-91.28068855,16,0,0,0,"Chippewa, Wisconsin, US",04/06/2020
Chisago,Minnesota,US,45.5021011,-92.90861945,5,1,0,0,"Chisago, Minnesota, US",04/06/2020
Chittenden,Vermont,US,44.46322849,-73.08359212,285,4,0,0,"Chittenden, Vermont, US",04/06/2020
Choctaw,Alabama,US,32.02227341,-88.26564429999998,5,0,0,0,"Choctaw, Alabama, US",04/06/2020
Choctaw,Mississippi,US,33.34598242,-89.24809382,8,1,0,0,"Choctaw, Mississippi, US",04/06/2020
Choctaw,Oklahoma,US,34.02807439,-95.54771129,2,0,0,0,"Choctaw, Oklahoma, US",04/06/2020
Chowan,North Carolina,US,36.12908077,-76.60118385,1,0,0,0,"Chowan, North Carolina, US",04/06/2020
Christian,Illinois,US,39.54581621,-89.27780482,22,2,0,0,"Christian, Illinois, US",04/06/2020
Christian,Kentucky,US,36.89267803,-87.49055367,30,0,0,0,"Christian, Kentucky, US",04/06/2020
Christian,Missouri,US,36.9711783,-93.18537118,17,0,0,0,"Christian, Missouri, US",04/06/2020
Cibola,New Mexico,US,34.91131525,-107.998876,21,0,0,0,"Cibola,New Mexico,US",04/06/2020
Clackamas,Oregon,US,45.18787398,-122.2179634,84,3,0,0,"Clackamas, Oregon, US",04/06/2020
Clarke,Georgia,US,33.95436462,-83.37124007,69,8,0,0,"Clarke, Georgia, US",04/06/2020
Clarke,Iowa,US,41.02868181,-93.78499767,1,0,0,0,"Clarke, Iowa, US",04/06/2020
Clarke,Mississippi,US,32.04158545,-88.68896219999998,8,0,0,0,"Clarke, Mississippi, US",04/06/2020
Cleburne,Alabama,US,33.67679204,-85.52005899,9,0,0,0,"Cleburne, Alabama, US",04/06/2020
